1	0	φοῖβε	ADJ	A-	Case=Voc|Degree=Pos|Gender=Masc|Number=Sing	φοῖβος	vocative	1
1	1	,	PUNCT	Z		,	ROOT	1
1	2	σὲ	PRON	Pp	Case=Acc|Gender=Masc|Number=Sing|Person=2|PronType=Prs	σύ	obj	9
1	3	μὲν	ADV	Df		μέν	discourse	9
1	4	καὶ	ADV	Df		καί	advmod	5
1	5	κύκνος	NOUN	Nb	Case=Nom|Gender=Masc|Number=Sing	κύκνος	nsubj	9
1	6	ὑπὸ	ADP	R-		ὑπό	case	7
1	7	πτερύγων	NOUN	Nb	Case=Gen|Gender=Fem|Number=Plur	πτέρυξ	obl	9
1	8	λίγʼ	ADJ	A-	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing	λίγα	advmod	9
1	9	ἀείδει	VERB	V-	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|Voice=Act	ἀείδω	ROOT	9
1	10	,	PUNCT	Z		,	punct	9
2	0	ὄχθῃ	VERB	V-	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|Voice=Pass	ὄχθη	ROOT	0
2	1	ἐπιθρώσκων	VERB	V-	Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act	ἐπιθρώσκω	advcl	0
2	2	ποταμὸν	NOUN	Nb	Case=Acc|Gender=Masc|Number=Sing	ποταμός	obj	1
2	3	πάρα	ADP	R-		πάρα	case	4
2	4	δινήεντα	VERB	V-	Aspect=Perf|Case=Acc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	δινήεις	obl	1
2	5	,	PUNCT	Z		,	punct	0
3	0	Πηνειόν	PROPN	Ne	Case=Acc|Gender=Masc|Number=Sing	Πηνειός	ROOT	0
3	1	·	PUNCT	Z		·	punct	0
3	2	σὲ	PRON	Pp	Case=Acc|Gender=Masc|Number=Sing|Person=2|PronType=Prs	σύ	obj	5
3	3	δʼ	ADV	Df		δέ	discourse	5
3	4	ἀοιδὸς	NOUN	Nb	Case=Nom|Gender=Masc|Number=Sing	ἀοιδός	nsubj	5
3	5	ἔχων	VERB	V-	Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act	ἔχω	ROOT	5
3	6	φόρμιγγα	NOUN	Nb	Case=Acc|Gender=Fem|Number=Sing	φόρμιγξ	obj	5
3	7	λίγειαν	PROPN	Ne	Case=Acc|Gender=Fem|Number=Sing	λιγύς	xcomp	5
4	0	ἡδυεπὴς	NOUN	Nb	Case=Nom|Gender=Masc|Number=Sing	ἡδυεπής	nsubj	6
4	1	πρῶτόν	ADJ	Mo	Case=Acc|Gender=Neut|Number=Sing	πρῶτος	advmod	6
4	2	τε	CCONJ	C-		τε	cc	1
4	3	καὶ	CCONJ	C-		καί	cc	1
4	4	ὕστατον	ADJ	A-	Case=Acc|Degree=Sup|Gender=Neut|Number=Sing	ὕστερος	conj	1
4	5	αἰὲν	ADV	Df		ἀεί	advmod	6
4	6	ἀείδει	VERB	V-	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	ἀείδω	ROOT	6
4	7	.	PUNCT	Z		.	punct	6
5	0	καὶ	CCONJ	C-		καί	cc	4
5	1	σὺ	PRON	Pp	Case=Nom|Gender=Masc|Number=Sing|Person=2|PronType=Prs	σύ	nsubj	4
5	2	μὲν	ADV	Df		μέν	discourse	4
5	3	οὕτω	ADV	Df		οὕτως	advmod	4
5	4	χαῖρε	VERB	V-	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	χαίρω	ROOT	4
5	5	,	PUNCT	Z		,	punct	4
5	6	ἄναξ	NOUN	Nb	Case=Voc|Gender=Masc|Number=Sing	ἄναξ	ROOT	6
5	7	,	PUNCT	Z		,	ROOT	7
5	8	ἵλαμαι	VERB	V-	Aspect=Perf|Mood=Opt|Number=Sing|Person=1|Tense=Past|VerbForm=Fin|Voice=Mid	ἵλαμαι	ROOT	8
5	9	δέ	ADV	Df		δέ	discourse	8
5	10	σʼ	PRON	Pp	Case=Acc|Gender=Masc|Number=Sing|Person=2|PronType=Prs	σύ	obj	8
5	11	ἀοιδῇ	NOUN	Nb	Case=Dat|Gender=Fem|Number=Sing	ἀοιδή	obl	8
5	12	.	PUNCT	Z		.	punct	8
